# Wiktionary	spa	http://wiktionary.org/	CC BY-SA
00002098-a	spa:lemma	incapaz
00002098-a	spa:lemma	impotente
00004171-a	spa:lemma	moribundo
00004413-a	spa:lemma	abreviado
00005205-a	spa:lemma	completo
00005205-a	spa:lemma	pleno
00006032-a	spa:lemma	relativo
00006336-a	spa:lemma	absorbente
00009978-a	spa:lemma	glotón
00010726-a	spa:lemma	voraz
00012932-a	spa:lemma	ideológico
00013160-a	spa:lemma	concreto
00014490-a	spa:lemma	abundante
00014490-a	spa:lemma	generoso
00015097-a	spa:lemma	fácil
00017782-a	spa:lemma	aceptable
00018584-a	spa:lemma	inaceptable
00021766-a	spa:lemma	preciso
00021766-a	spa:lemma	exacto
00021766-a	spa:lemma	justo
00021766-a	spa:lemma	correcto
00022219-a	spa:lemma	fiel
00022219-a	spa:lemma	leal
00024996-a	spa:lemma	nuevo
00025238-a	spa:lemma	ácido
00025470-a	spa:lemma	ácido
00025728-a	spa:lemma	alcalino
00027247-a	spa:lemma	reconocido
00027247-a	spa:lemma	aceptado
00027247-a	spa:lemma	admitido
00029933-a	spa:lemma	avaricioso
00029933-a	spa:lemma	codicioso
00029933-a	spa:lemma	tragón
00031138-a	spa:lemma	codicioso
00032497-a	spa:lemma	atlético
00032733-a	spa:lemma	ágil
00033574-a	spa:lemma	inactivo
00034032-a	spa:lemma	latente
00034322-a	spa:lemma	inerte
00036998-a	spa:lemma	lento
00036998-a	spa:lemma	calmado
00036998-a	spa:lemma	calmo
00041051-a	spa:lemma	extinto
00043765-a	spa:lemma	real
00043765-a	spa:lemma	existente
00043765-a	spa:lemma	verdadero
00044608-a	spa:lemma	latente
00045123-a	spa:lemma	crónico
00047786-a	spa:lemma	enviciador
00047786-a	spa:lemma	adictivo
00048858-a	spa:lemma	adicional
00048858-a	spa:lemma	extra
00048858-a	spa:lemma	de más
00048858-a	spa:lemma	exceso
00049016-a	spa:lemma	complementario
00049469-a	spa:lemma	intercalado
00051045-a	spa:lemma	adecuado
00051696-a	spa:lemma	inadecuado
00052012-a	spa:lemma	deficiente
00052246-a	spa:lemma	incapaz
00053032-a	spa:lemma	adherente
00053384-a	spa:lemma	coherente
00053564-a	spa:lemma	cohesivo
